1500_finish_s,3000_finish_s,5000_finish_s,mile1_s,mile2_s,mile3_s
213.64,462.67,4022.4,1296.8,1382.8,1208.4
213.64,462.67,4031.4,1291.1,1356.1,1248.5
213.65,462.68,4036.6,1284.6,1240.6,1379.7
213.65,462.68,4041.5,1341.5,1328.9,1254.7
213.65,462.69,4041.0,1310.6,1323.9,1274.8
213.65,462.69,4039.0,1244.2,1388.7,1294.4
213.65,462.7,4046.9,1350.7,1303.7,1284.6
213.65,462.7,4054.9,1290.0,1352.5,1277.5
213.66,462.71,4053.2,1283.1,1339.6,1321.7
213.66,462.71,4066.2,1308.3,1322.3,1264.3
213.66,462.72,4057.6,1298.1,1283.9,1348.8
213.66,462.72,4075.7,1291.1,1346.4,1287.9
213.66,462.73,4071.2,1245.1,1301.4,1375.3
213.66,462.73,4078.2,1314.2,1310.7,1323.2
213.66,462.75,4061.8,1315.7,1311.0,1305.9
213.66,462.75,4053.8,1324.4,1295.6,1320.8
213.67,462.75,4057.3,1249.6,1394.1,1301.4
213.67,462.76,4070.4,1365.4,1305.4,1252.6
213.67,462.76,4083.6,1353.7,1347.3,1261.4
213.67,462.76,4089.7,1345.0,1293.0,1314.1
213.67,462.76,4096.4,1302.9,1366.1,1307.7
213.67,462.77,4089.0,1257.5,1312.3,1369.7
213.67,462.77,4091.0,1313.9,1237.3,1397.7
213.67,462.78,4096.0,1261.9,1372.0,1335.2
213.67,462.78,4094.9,1301.7,1299.8,1368.7
213.67,462.78,4102.6,1352.6,1316.7,1299.3
213.67,462.8,4103.4,1255.3,1362.2,1364.8
213.67,462.8,4110.2,1288.1,1338.8,1343.2
213.67,462.8,4107.6,1312.4,1366.0,1285.2
213.67,462.8,4120.8,1339.1,1248.9,1375.8
213.67,462.81,4113.5,1294.4,1320.1,1360.9
213.68,462.81,4113.4,1341.6,1347.2,1297.7
213.68,462.81,4124.4,1414.7,1315.3,1257.0
213.68,462.82,4108.4,1308.4,1359.2,1289.8
213.68,462.82,4130.4,1305.2,1330.3,1352.3
213.68,462.82,4111.3,1302.3,1341.5,1353.9
213.68,462.83,4125.8,1375.2,1316.8,1296.6
213.68,462.83,4122.8,1322.0,1349.6,1322.4
213.68,462.83,4107.0,1310.9,1337.2,1359.7
213.68,462.84,4136.5,1343.8,1353.3,1294.5
213.68,462.85,4123.1,1354.6,1340.0,1283.3
213.68,462.85,4126.9,1349.1,1376.3,1250.5
213.69,462.85,4129.6,1200.9,1404.5,1366.3
213.69,462.86,4128.7,1326.5,1394.6,1290.8
213.69,462.86,4138.8,1425.8,1281.9,1280.5
213.69,462.86,4139.3,1304.3,1336.8,1347.4
213.69,462.88,4158.5,1317.3,1337.7,1354.0
213.69,462.88,4154.6,1349.1,1337.6,1311.3
213.69,462.89,4139.6,1387.8,1407.2,1213.0
213.69,462.9,4157.7,1336.7,1293.8,1379.8
213.69,462.9,4148.3,1296.2,1323.9,1382.8
213.69,462.91,4155.6,1369.6,1347.8,1296.6
213.7,462.92,4153.7,1356.5,1363.0,1311.6
213.7,462.92,4180.7,1298.0,1342.7,1370.6
213.7,462.92,4154.1,1353.5,1337.7,1335.4
213.7,462.92,4178.0,1392.1,1327.1,1314.7
213.7,462.93,4187.3,1368.6,1295.6,1391.4
213.7,462.93,4177.0,1383.5,1352.3,1297.0
213.7,462.93,4173.5,1311.0,1330.1,1421.9
213.7,462.93,4173.0,1349.4,1377.7,1317.9
213.7,462.94,4195.9,1305.6,1370.7,1378.9
213.7,462.94,4187.7,1403.1,1340.3,1309.7
213.7,462.94,4199.5,1348.2,1400.9,1298.7
213.7,462.94,4190.8,1307.8,1395.3,1352.0
213.7,462.95,4204.5,1343.6,1394.4,1332.7
213.7,462.95,4204.2,1335.0,1379.3,1339.5
213.7,462.96,4225.6,1302.3,1359.5,1406.0
213.7,462.96,4233.4,1427.6,1346.5,1309.9
213.71,462.96,4231.5,1366.3,1349.3,1391.3
213.71,462.97,4233.5,1391.4,1367.9,1314.5
213.71,462.98,4239.3,1329.4,1364.1,1382.1
213.71,462.98,4210.5,1347.9,1352.0,1369.5
213.71,462.98,4242.6,1300.6,1440.1,1343.8
213.71,462.99,4241.5,1359.2,1309.9,1430.5
213.71,462.99,4244.7,1300.7,1348.3,1457.7
213.71,462.99,4243.9,1328.1,1308.6,1444.3
213.71,462.99,4242.5,1343.7,1385.3,1380.8
213.71,462.99,4248.3,1438.0,1351.6,1305.4
213.71,462.99,4241.7,1338.9,1399.2,1363.0
213.71,463.0,4239.6,1390.2,1271.6,1404.9
213.72,463.0,4256.9,1329.5,1387.7,1400.0
213.72,463.0,4253.1,1296.3,1399.1,1426.3
213.72,463.0,4269.2,1313.6,1371.5,1439.0
213.72,463.0,4258.1,1343.6,1424.5,1326.4
213.72,463.0,4256.6,1299.2,1413.5,1399.0
213.72,463.0,4262.2,1339.1,1403.6,1370.0
213.72,463.0,4271.0,1379.0,1404.5,1353.4
213.73,463.0,4270.0,1319.0,1434.0,1367.6
213.73,463.01,4262.5,1303.1,1476.3,1330.8
213.73,463.01,4269.2,1281.4,1517.1,1321.5
213.73,463.01,4294.2,1357.5,1369.2,1379.1
213.73,463.01,4279.3,1398.9,1370.7,1373.5
213.73,463.01,4284.7,1424.5,1400.6,1307.7
213.73,463.02,4281.6,1370.0,1417.7,1367.0
213.73,463.02,4314.6,1393.2,1356.0,1407.6
213.73,463.03,4315.9,1361.3,1397.1,1392.9
213.73,463.03,4313.3,1405.2,1404.2,1342.5
213.73,463.04,4315.7,1368.8,1372.3,1421.8
213.73,463.04,4338.3,1457.5,1344.1,1383.9
213.74,463.04,4317.9,1427.8,1360.1,1399.9
213.74,463.06,4332.1,1368.0,1405.1,1415.7
213.74,463.07,4322.6,1434.6,1385.9,1367.6
213.74,463.08,4334.1,1421.7,1391.8,1357.0
213.74,463.08,4340.1,1324.1,1427.6,1437.4
213.74,463.09,4348.9,1474.8,1390.3,1335.5
213.74,463.09,4353.1,1396.6,1428.0,1367.8
213.75,463.09,4371.2,1324.1,1407.6,1483.6
213.75,463.1,4367.0,1384.9,1421.0,1421.2
213.75,463.1,4367.3,1459.6,1446.5,1306.5
213.75,463.1,4362.0,1412.5,1364.1,1431.2
213.76,463.1,4362.9,1394.1,1394.5,1459.1
213.76,463.1,4372.7,1428.5,1388.6,1415.2
213.76,463.1,4367.5,1359.8,1472.1,1385.1
213.76,463.11,4363.9,1385.9,1398.5,1431.4
213.76,463.11,4368.4,1439.3,1391.0,1402.3
213.77,463.11,4380.2,1334.2,1460.5,1435.7
213.77,463.12,4378.3,1392.2,1332.3,1526.9
213.77,463.12,4386.5,1441.1,1428.4,1368.2
213.77,463.12,4405.2,1439.0,1396.5,1424.4
213.78,463.13,4410.0,1483.4,1400.5,1398.5
213.78,463.13,4411.7,1451.7,1362.7,1441.7
213.78,463.13,4421.4,1416.7,1406.3,1441.6
213.78,463.14,4407.5,1413.6,1435.7,1402.1
213.78,463.14,4399.3,1352.2,1495.2,1435.3
213.78,463.15,4414.5,1403.3,1426.8,1423.8
213.78,463.15,4426.0,1393.3,1411.9,1486.8
213.78,463.15,4400.6,1409.3,1475.1,1386.1
213.78,463.16,4427.0,1402.6,1473.7,1398.2
213.78,463.17,4422.7,1479.8,1447.2,1370.6
213.78,463.17,4447.1,1434.3,1456.6,1369.2
213.78,463.17,4426.2,1441.7,1425.1,1404.7
213.78,463.18,4435.4,1416.7,1406.1,1483.0
213.78,463.18,4448.2,1469.6,1404.8,1428.5
213.79,463.19,4429.7,1383.2,1393.2,1526.8
213.79,463.2,4431.6,1405.6,1478.9,1407.8
213.79,463.2,4429.4,1418.7,1470.0,1377.0
213.79,463.2,4444.1,1503.2,1382.1,1391.5
213.79,463.2,4452.2,1385.4,1482.6,1418.2
213.79,463.2,4450.5,1368.7,1409.9,1524.8
213.79,463.2,4459.2,1496.4,1425.3,1387.3
213.8,463.2,4443.5,1408.0,1382.6,1486.5
213.8,463.21,4483.0,1490.8,1510.0,1338.5
213.8,463.22,4464.1,1364.7,1458.1,1483.1
213.8,463.22,4465.6,1363.1,1440.6,1538.6
213.8,463.22,4475.4,1417.3,1468.6,1438.8
213.8,463.23,4492.4,1481.7,1393.9,1460.9
213.8,463.23,4462.3,1424.1,1427.9,1457.7
213.8,463.24,4483.5,1495.4,1426.9,1407.7
213.8,463.24,4477.9,1407.4,1509.3,1423.7
213.8,463.24,4489.4,1350.6,1408.6,1581.1
213.8,463.24,4493.5,1429.0,1472.3,1432.7
213.8,463.24,4481.9,1524.7,1431.8,1386.9
213.8,463.25,4499.8,1384.8,1465.2,1514.6
213.81,463.26,4507.9,1491.2,1495.0,1347.3
213.81,463.26,4494.7,1516.4,1402.3,1419.2
213.81,463.26,4495.8,1405.8,1522.6,1452.0
213.81,463.27,4500.5,1514.4,1432.2,1403.7
213.81,463.28,4507.4,1440.9,1443.9,1467.8
213.81,463.28,4513.0,1434.4,1427.3,1494.4
213.81,463.28,4497.1,1482.8,1413.0,1489.1
213.81,463.28,4513.1,1416.1,1497.5,1460.0
213.81,463.28,4510.5,1445.2,1460.3,1460.0
213.82,463.28,4507.0,1439.6,1460.2,1462.3
213.82,463.29,4508.8,1435.4,1431.3,1519.8
213.82,463.3,4534.2,1449.2,1516.2,1409.8
213.82,463.3,4523.6,1416.2,1431.8,1517.3
213.82,463.3,4555.1,1539.5,1409.3,1451.3
213.82,463.3,4546.2,1487.3,1378.6,1538.4
213.82,463.3,4547.8,1517.0,1444.3,1414.1
213.82,463.31,4568.2,1477.8,1444.0,1475.7
213.82,463.31,4567.3,1494.3,1450.8,1460.1
213.83,463.31,4582.2,1406.7,1467.9,1547.3
213.83,463.32,4580.3,1454.6,1461.0,1527.2
213.83,463.32,4586.3,1494.9,1459.7,1500.5
213.83,463.33,4583.4,1436.0,1520.2,1459.6
213.83,463.33,4579.8,1494.9,1449.9,1497.8
213.83,463.34,4578.8,1391.0,1461.5,1584.4
213.83,463.35,4584.1,1427.5,1489.0,1497.3
213.84,463.35,4587.8,1530.8,1429.2,1462.6
213.84,463.36,4610.2,1409.5,1650.9,1394.8
213.84,463.36,4622.8,1504.1,1463.3,1487.4
213.84,463.36,4625.2,1394.3,1527.1,1551.5
213.84,463.37,4629.2,1497.8,1455.5,1525.6
213.84,463.37,4618.9,1477.5,1517.4,1474.1
213.84,463.38,4635.7,1539.5,1498.6,1438.2
213.84,463.38,4636.1,1523.9,1529.2,1409.4
213.84,463.38,4641.0,1391.1,1481.7,1600.1
213.85,463.39,4638.3,1486.6,1501.0,1488.0
213.85,463.39,4666.2,1365.1,1543.7,1604.9
213.85,463.4,4660.3,1493.0,1563.6,1445.7
213.85,463.4,4648.5,1471.8,1518.8,1536.6
213.85,463.4,4666.7,1477.4,1507.2,1536.2
213.85,463.41,4684.8,1574.4,1457.4,1510.0
213.85,463.41,4697.7,1470.0,1468.1,1567.9
213.85,463.42,4678.3,1531.2,1500.5,1505.1
213.85,463.42,4690.7,1560.9,1533.4,1440.4
213.85,463.42,4693.1,1497.8,1447.3,1574.1
213.86,463.42,4692.4,1547.8,1505.4,1486.9
213.86,463.44,1563.1,528.5,507.3,487.1
213.86,463.44,1745.7,546.4,546.6,584.5
213.86,463.45,1848.7,601.5,593.8,590.5
213.86,463.45,1860.6,628.1,567.7,598.0
213.86,463.46,2628.5,825.0,834.6,855.8
213.86,463.46,3117.6,993.0,1016.3,1006.9
213.86,463.46,1175.9,356.6,384.4,398.9
213.87,463.47,1214.3,382.0,392.0,407.6
213.87,463.47,1240.8,390.8,380.0,426.2
213.87,463.48,1240.3,403.7,402.1,386.5
213.87,463.48,1269.9,403.3,428.2,396.6
213.87,463.48,1286.6,388.1,416.5,443.4
213.87,463.48,1312.0,423.3,417.9,423.2
213.87,463.49,1333.2,420.3,435.1,423.0
213.87,463.5,1350.5,435.0,438.4,421.9
213.87,463.5,1361.0,434.3,427.7,451.0
213.87,463.5,1402.6,445.1,456.1,443.1
213.87,463.5,1414.1,454.2,452.1,457.3
213.88,463.5,1410.6,442.7,447.9,487.8
213.88,463.51,1447.2,483.9,478.2,443.7
213.88,463.51,1493.3,509.8,473.2,462.5
213.88,463.51,1508.6,495.0,495.2,451.5
213.89,463.52,1512.2,499.8,512.9,447.3
213.89,463.53,1521.6,497.9,499.3,481.9
213.89,463.53,1532.5,484.2,496.5,496.3
213.89,463.53,1558.9,500.0,495.5,509.2
213.89,463.54,1556.8,504.8,494.4,505.6
213.89,463.54,1573.2,498.1,509.3,510.7
213.89,463.54,1578.3,514.2,495.5,513.3
213.89,463.56,1598.7,517.0,519.6,510.5
213.89,463.57,1620.0,549.5,517.4,493.8
213.89,463.57,1610.7,521.3,509.0,522.6
213.89,463.57,1638.7,527.4,536.1,506.2
213.89,463.57,1632.3,506.7,524.8,547.2
213.9,463.57,1617.0,485.6,557.2,517.8
213.9,463.57,1627.2,491.2,527.0,554.6
213.9,463.58,1667.5,536.7,531.5,524.4
213.9,463.59,1657.1,519.2,520.4,557.9
213.9,463.59,1647.9,531.1,502.0,562.7
213.9,463.59,1658.7,526.7,551.1,537.8
213.9,463.59,1658.9,543.5,521.7,545.4
213.9,463.6,1673.2,537.4,543.4,538.7
213.9,463.6,1679.6,580.9,552.7,489.5
213.9,463.6,1667.3,539.0,553.6,530.0
213.9,463.6,1684.4,566.3,517.0,545.9
213.9,463.61,1708.9,551.3,552.1,555.2
213.9,463.61,1719.7,531.8,606.1,538.1
213.9,463.62,1721.6,551.2,568.7,553.0
213.91,463.62,1733.9,537.5,558.1,572.2
213.91,463.62,1745.6,581.9,547.5,554.7
213.91,463.63,1749.6,526.3,556.2,595.8
213.91,463.63,1774.7,575.0,554.1,589.7
213.91,463.63,1782.8,585.0,559.1,569.9
213.91,463.63,1758.8,544.9,584.6,586.4
213.91,463.64,1777.3,575.1,562.3,581.5
213.91,463.65,1770.7,576.1,567.5,572.7
213.92,463.65,1789.0,603.0,551.2,564.6
213.92,463.65,1788.1,607.6,564.6,541.1
213.92,463.65,1798.3,573.1,589.5,564.3
213.92,463.66,1774.7,584.5,564.3,562.7
213.92,463.66,1787.0,581.5,546.3,602.4
213.92,463.66,1789.5,570.3,581.2,579.4
213.92,463.67,1786.3,593.9,551.6,584.8
213.92,463.67,1800.2,592.4,580.5,558.7
213.92,463.67,1791.2,600.2,575.7,567.2
213.92,463.67,1822.7,584.8,573.7,586.1
213.92,463.67,1796.0,588.3,577.3,584.1
213.93,463.68,1818.2,593.9,576.8,585.8
213.93,463.69,1794.7,602.6,554.2,573.7
213.93,463.7,1836.8,566.2,597.0,599.6
213.93,463.7,1839.8,576.0,568.8,629.7
213.93,463.7,1830.2,623.0,610.2,540.2
213.93,463.7,1849.8,593.4,621.8,570.8
213.93,463.7,1845.4,580.0,588.7,619.4
213.93,463.71,1859.4,603.0,588.6,598.4
213.93,463.73,1854.8,591.3,600.3,588.1
213.93,463.73,1850.2,588.3,583.7,615.2
213.93,463.73,1885.6,607.7,600.8,614.0
213.94,463.73,1875.7,608.1,604.2,609.5
213.94,463.73,1887.7,585.6,638.8,575.6
213.94,463.74,1877.8,613.5,612.9,583.6
213.94,463.74,1905.2,584.5,599.5,634.6
213.94,463.74,1908.0,606.5,634.8,590.7
213.94,463.75,1926.1,603.6,601.7,645.7
213.94,463.76,1922.5,599.3,653.7,604.2
213.94,463.76,1930.8,636.9,632.6,600.3
213.95,463.76,1919.2,623.0,630.0,608.9
213.95,463.76,1927.9,596.3,617.6,632.9
213.95,463.77,1926.6,693.7,608.3,559.5
213.95,463.77,1936.2,613.7,610.1,653.1
213.95,463.78,1952.5,637.4,630.2,618.7
213.95,463.79,1972.1,655.0,610.5,626.3
213.95,463.79,1958.7,624.0,631.7,650.3
213.95,463.79,1981.3,637.1,628.3,658.2
213.95,463.79,1981.2,635.5,639.6,640.6
213.95,463.8,1971.5,643.5,654.1,628.4
213.95,463.8,1994.5,670.9,619.8,645.4
213.96,463.81,2005.1,611.7,639.2,672.4
213.96,463.81,2004.6,616.7,631.8,704.3
213.96,463.81,2026.1,634.0,639.5,678.7
213.96,463.82,2026.2,657.2,632.5,653.8
213.96,463.82,2043.1,652.4,658.0,650.3
213.96,463.82,2079.1,631.1,698.4,663.4
213.96,463.82,2055.6,664.8,691.0,647.5
213.96,463.83,2096.4,673.8,679.2,654.1
213.96,463.84,2076.1,653.9,689.5,679.5
213.96,463.84,2100.5,651.9,712.9,655.7
213.96,463.84,2096.6,675.2,680.4,668.3
213.96,463.84,2103.4,660.5,669.2,696.8
213.96,463.85,2115.5,693.4,720.4,624.1
213.97,463.85,2112.9,699.3,658.0,693.4
213.97,463.85,2154.6,691.2,693.9,695.0
213.97,463.85,2182.0,690.4,700.0,703.4
213.97,463.86,2173.4,673.1,693.2,720.6
213.97,463.86,2200.3,730.7,678.3,702.6
213.97,463.87,2197.1,721.6,710.4,687.9
213.97,463.88,2215.2,718.0,703.5,703.2
213.97,463.88,2219.5,732.6,715.0,689.5
213.98,463.88,2225.7,712.9,710.1,711.3
213.98,463.89,2232.6,756.9,700.7,697.3
213.98,463.89,2223.6,688.3,724.3,737.8
213.98,463.89,2220.4,715.0,711.3,732.5
213.98,463.9,2226.8,697.4,750.6,699.6
213.98,463.9,2251.2,694.9,761.1,719.7
213.98,463.9,2244.7,689.5,723.0,740.8
213.98,463.9,2236.3,724.1,738.9,716.6
213.99,463.9,2255.4,702.5,731.0,737.5
213.99,463.91,2280.6,756.1,720.4,729.4
213.99,463.92,2272.3,755.9,726.6,701.4
213.99,463.92,2286.4,723.8,743.3,745.6
213.99,463.93,2293.9,735.7,735.2,753.8
213.99,463.93,2321.7,732.3,764.6,740.5
213.99,463.94,2324.5,738.8,746.5,748.6
213.99,463.94,2330.8,753.8,742.4,747.8
213.99,463.94,2357.4,729.2,769.8,771.2
213.99,463.94,2343.2,746.8,733.6,772.5
213.99,463.94,2365.3,765.1,800.3,736.2
213.99,463.94,2383.1,761.9,759.2,762.6
213.99,463.95,2353.0,724.1,781.4,784.4
213.99,463.95,2374.2,775.6,784.6,717.6
213.99,463.95,2386.7,762.3,790.4,743.6
213.99,463.95,2405.5,773.4,806.7,750.8
213.99,463.96,2419.5,734.4,807.6,797.1
213.99,463.96,2405.4,741.3,812.7,782.8
213.99,463.97,2406.0,802.7,751.0,780.0
213.99,463.97,2438.5,773.3,795.9,785.1
214.0,463.98,2481.1,794.2,797.6,796.0
214.0,463.98,2524.6,809.5,818.2,815.7
214.0,463.98,2528.4,724.1,817.2,894.5
214.0,463.98,2543.0,849.8,801.4,816.1
214.0,463.98,2544.5,822.0,850.8,770.2
214.0,463.99,2568.2,815.0,845.7,813.0
214.0,463.99,2549.2,843.0,852.0,767.3
214.0,463.99,2565.1,829.4,822.9,828.2
214.0,464.0,2571.1,807.9,849.2,837.2
214.0,464.0,2584.8,841.8,843.8,824.7
214.0,464.0,2590.4,868.2,815.7,820.0
214.0,464.01,2614.3,863.9,827.4,832.9
214.0,464.01,2624.8,813.0,903.8,819.1
214.0,464.01,2611.6,851.1,817.9,860.7
214.0,464.01,2607.3,813.6,820.5,897.4
214.0,464.02,2600.8,830.4,852.1,846.9
214.0,464.03,2618.2,941.0,807.5,776.6
214.01,464.04,2618.6,883.2,829.6,806.5
214.01,464.04,2619.3,853.3,855.0,816.4
214.01,464.04,2630.8,826.1,833.0,872.5
214.01,464.05,2620.4,875.6,824.0,834.3
214.01,464.05,2632.7,820.2,880.8,842.6
214.01,464.06,2661.1,851.7,865.4,856.7
214.01,464.06,2654.1,823.7,838.9,922.4
214.01,464.06,2663.2,851.6,831.0,882.9
214.01,464.06,2685.9,888.0,862.8,847.5
214.01,464.07,2712.0,827.7,885.0,902.0
214.02,464.07,2764.8,919.3,884.5,870.2
214.02,464.07,2785.5,889.6,904.6,907.4
214.02,464.07,2821.9,900.8,958.1,853.5
214.02,464.08,2796.0,890.7,912.4,905.3
214.02,464.08,2808.6,879.5,898.6,935.6
214.02,464.08,2809.9,995.7,921.6,814.7
214.02,464.08,2819.3,935.7,902.4,883.6
214.02,464.09,2913.6,959.0,920.1,925.9
214.03,464.1,2969.9,968.7,989.2,917.6
214.03,464.1,2987.5,938.0,988.6,963.8
214.03,464.1,2987.5,938.8,956.5,991.5
214.03,464.1,2983.3,973.9,946.0,984.0
214.03,464.11,2997.2,981.5,981.4,931.0
214.03,464.12,3002.6,929.1,944.1,1038.8
214.03,464.12,3015.9,925.7,962.7,1048.3
214.03,464.12,3048.9,973.1,1027.6,938.6
214.03,464.12,3068.8,949.8,1020.9,982.7
214.04,464.13,3060.7,961.5,980.7,1022.4
214.04,464.13,3041.7,984.1,991.1,981.9
214.04,464.14,3077.1,1017.1,975.7,993.6
214.04,464.14,3084.5,967.4,1009.6,985.8
214.04,464.15,3080.9,984.4,1010.7,961.9
214.04,464.15,3084.6,1015.0,978.4,978.4
214.04,464.15,3150.5,983.8,1004.7,1067.0
214.04,464.15,3143.3,976.9,1052.1,1010.9
214.05,464.16,3152.4,1042.1,1042.2,951.9
214.05,464.16,3222.2,1054.3,1018.1,1033.8
214.05,464.16,3443.7,1092.4,1110.7,1145.4
214.05,464.17,3522.8,1090.6,1267.4,1069.4
214.05,464.17,3536.0,1102.1,1257.1,1083.0
214.05,464.18,953.7,306.5,322.6,297.3
214.05,464.19,1050.1,352.0,335.5,329.6
214.05,464.19,1059.9,351.6,331.2,342.9
214.05,464.2,1161.0,366.3,386.1,362.7
214.05,464.2,1256.2,391.6,413.3,400.9
214.05,464.2,1248.2,381.6,401.8,430.8
214.05,464.2,1298.0,415.7,410.9,430.0
214.05,464.2,1323.4,414.3,417.1,435.2
214.05,464.2,1388.5,450.0,442.9,449.7
214.05,464.2,1418.7,479.9,429.8,462.3
214.05,464.2,1428.4,463.6,477.8,433.3
214.06,464.2,1482.8,478.4,482.5,467.5
214.06,464.21,1471.4,482.6,496.8,451.3
214.06,464.21,1491.1,466.4,493.7,484.2
214.06,464.21,1511.8,472.7,480.1,481.6
214.06,464.21,1502.6,487.7,492.6,465.6
214.06,464.21,1526.2,502.9,491.1,483.6
214.06,464.23,1555.2,492.7,534.4,479.5
214.06,464.23,1553.4,501.9,508.4,485.0
214.06,464.23,1564.0,539.2,506.8,459.8
214.06,464.23,1571.0,522.3,500.3,491.6
214.06,464.24,1579.9,524.5,502.6,501.3
214.06,464.24,1589.7,502.2,506.1,537.0
214.07,464.24,1605.5,518.9,540.0,498.0
214.07,464.25,1628.5,485.4,525.1,549.0
214.07,464.25,1649.7,532.5,534.4,511.4
214.07,464.26,1647.8,499.8,577.0,528.0
214.08,464.26,1683.1,542.8,544.2,539.1
214.08,464.27,1685.6,541.1,572.7,523.8
214.08,464.27,1700.8,571.7,545.3,530.0
214.08,464.27,1700.0,548.9,561.4,543.5
214.08,464.27,1706.8,535.0,550.4,573.3
214.08,464.28,1733.9,555.3,549.8,553.1
214.08,464.29,1744.9,565.5,561.8,555.8
214.08,464.3,1753.6,537.3,554.7,605.4
214.08,464.3,1757.8,581.0,570.8,551.7
214.08,464.3,1755.7,564.1,546.6,590.7
214.08,464.3,1777.5,554.6,599.6,562.0
214.08,464.3,1789.4,570.7,598.1,560.3
214.08,464.3,1781.1,584.1,589.4,554.2
214.08,464.31,1795.7,559.8,581.2,574.2
214.08,464.32,1786.4,559.7,573.4,583.3
214.09,464.32,1772.0,589.7,584.6,555.4
214.09,464.32,1787.4,588.6,597.6,546.7
214.09,464.33,1809.4,562.9,600.4,590.9
214.09,464.33,1814.6,576.2,598.2,587.4
214.09,464.33,1834.4,601.8,571.3,589.4
214.09,464.33,1825.6,583.9,576.6,605.6
214.09,464.33,1847.4,607.1,578.5,589.2
214.09,464.34,1843.1,548.9,594.2,637.6
214.09,464.34,1846.6,585.5,621.3,577.4
214.09,464.34,1864.3,587.3,598.7,622.4
214.09,464.34,1857.0,637.4,609.5,567.1
214.09,464.36,1879.5,579.9,618.9,621.7
214.09,464.36,1868.8,624.1,572.2,618.8
214.1,464.36,1880.2,622.4,587.3,615.6
214.1,464.36,1884.7,582.3,619.0,616.6
214.1,464.36,1898.0,623.9,626.2,587.1
214.1,464.36,1916.2,625.6,618.7,604.2
214.1,464.36,1912.3,625.9,604.4,618.2
214.1,464.36,1921.2,609.6,629.9,631.7
214.1,464.37,1940.2,641.2,606.1,643.0
214.1,464.37,1947.4,631.2,645.8,609.3
214.1,464.37,1956.6,653.8,608.4,626.9
214.1,464.39,1953.5,641.4,640.8,613.2
214.1,464.39,1957.5,641.6,648.7,605.1
214.1,464.39,1984.2,645.1,639.3,611.3
214.1,464.39,1978.8,625.3,641.9,639.8
214.11,464.4,1979.4,619.3,646.6,639.0
214.11,464.4,2006.3,638.8,652.9,637.8
214.11,464.4,2001.9,619.0,681.8,639.7
214.11,464.4,2037.6,643.5,633.1,696.3
214.11,464.4,2035.2,675.9,654.5,628.9
214.11,464.4,2052.7,680.5,668.0,632.7
214.11,464.4,2052.2,611.3,665.8,710.8
214.11,464.41,2061.8,636.2,633.5,713.6
214.11,464.42,2054.7,630.6,650.3,718.7
214.11,464.42,2058.3,622.3,676.9,687.8
214.11,464.43,2066.1,671.9,646.4,670.1
214.11,464.43,2066.3,649.8,713.8,638.9
214.11,464.43,2112.0,685.6,682.3,652.4
214.12,464.43,2103.3,646.5,665.7,721.9
214.12,464.45,2119.9,669.2,716.2,664.8
214.12,464.45,2116.1,690.6,666.6,698.3
214.12,464.46,2151.5,711.3,704.2,651.3
214.12,464.46,2141.3,711.4,705.2,668.1
214.12,464.47,2147.9,671.9,706.9,703.4
214.12,464.48,2176.8,661.8,720.8,730.9
214.12,464.48,2188.3,711.9,694.1,691.4
214.12,464.49,2203.2,696.5,689.9,720.0
214.12,464.49,2196.8,747.9,709.2,676.5
214.12,464.49,2198.6,758.1,678.7,703.0
214.12,464.5,2206.4,716.7,676.3,737.0
214.13,464.5,2265.9,713.4,749.9,709.5
214.13,464.5,2271.1,715.4,759.5,729.5
214.13,464.51,2319.6,760.7,741.6,733.5
214.13,464.52,2326.7,791.9,720.4,741.9
214.13,464.53,2345.8,749.5,775.6,737.8
214.13,464.53,2346.3,724.3,734.7,801.6
214.13,464.53,2365.0,779.1,769.1,738.8
214.13,464.53,2360.1,799.7,746.7,731.3
214.13,464.53,2379.6,753.7,791.4,770.3
214.13,464.54,2408.7,822.3,789.3,703.2
214.13,464.54,2450.6,778.1,776.6,792.9
214.13,464.55,2438.9,858.6,788.1,730.8
214.13,464.55,2459.2,785.4,812.1,766.8
214.13,464.55,2451.8,825.5,784.2,762.0
214.13,464.55,2449.6,809.7,797.2,785.4
214.13,464.56,2460.3,807.0,777.5,797.0
214.13,464.56,2469.2,802.9,773.9,816.0
214.13,464.56,2463.4,815.6,788.5,801.9
214.13,464.56,2484.7,888.6,802.7,721.5
214.14,464.57,2488.5,781.2,816.7,787.6
214.14,464.57,2499.1,794.0,807.6,797.9
214.14,464.57,2488.8,807.2,771.8,823.8
214.14,464.57,2502.7,821.0,832.4,766.8
214.14,464.58,2501.2,831.9,821.5,765.3
214.14,464.58,2547.6,827.2,819.9,823.8
214.14,464.59,2599.2,860.2,874.6,770.1
214.14,464.59,2611.5,881.4,849.5,792.4
214.14,464.59,2612.6,875.5,845.3,816.9
214.14,464.6,2621.9,811.4,840.4,868.2
214.14,464.6,2649.1,842.1,866.7,871.9
214.15,464.6,2650.5,874.8,830.1,859.0
214.15,464.6,2668.1,861.6,908.0,825.3
214.15,464.6,2682.7,918.4,835.8,837.0
214.15,464.6,2683.8,841.4,897.9,866.6
214.16,464.61,2706.5,829.5,876.8,888.2
214.16,464.61,2718.0,846.3,866.9,905.1
214.16,464.61,2706.0,858.6,908.3,863.5
214.16,464.62,2746.5,883.2,860.9,911.7
214.16,464.62,2817.1,951.3,909.9,841.5
